# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 7188 6 9899 50 2797901 1 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_WITHIN_SAME_TREE -7188 6 9899 50 2795127 1 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -7188 7 9899 50 2915188 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.16818e4de9f1.mo
DUPTYPE_WITHIN_SAME_TREE -7188 7 9899 50 2910291 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 17368 2 9968 50 2793189 1 /openedx/staticfiles/course_search/js/dashboard_search_factory.js
DUPTYPE_WITHIN_SAME_TREE -17368 2 9968 50 2799550 1 /openedx/staticfiles/course_search/js/dashboard_search_factory.d7eb04f885dd.js
DUPTYPE_FIRST_OCCURRENCE 7184 6 9984 50 2797898 1 /openedx/staticfiles/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.7718ca6c24c6.mo
DUPTYPE_WITHIN_SAME_TREE -7184 6 9984 50 2795122 1 /openedx/staticfiles/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -7184 7 9984 50 2915185 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.7718ca6c24c6.mo
DUPTYPE_WITHIN_SAME_TREE -7184 7 9984 50 2910286 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/ja_JP/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 13026 4 10008 50 2529363 1 /openedx/staticfiles/common/js/discussion/views/discussion_inline_view.45eb1eeb6eb9.js
DUPTYPE_WITHIN_SAME_TREE -13026 4 10008 50 2522683 1 /openedx/staticfiles/common/js/discussion/views/discussion_inline_view.js
DUPTYPE_WITHIN_SAME_TREE -13026 5 10008 50 2800141 1 /openedx/staticfiles/studio/common/js/discussion/views/discussion_inline_view.45eb1eeb6eb9.js
DUPTYPE_WITHIN_SAME_TREE -13026 5 10008 50 2795597 1 /openedx/staticfiles/studio/common/js/discussion/views/discussion_inline_view.js
DUPTYPE_FIRST_OCCURRENCE 10491 5 10012 50 2259114 1 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10491 5 10012 50 2259892 1 /openedx/staticfiles/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_WITHIN_SAME_TREE -10491 6 10012 50 2795384 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10491 6 10012 50 2799865 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/my/viewer.afcf15afeda4.properties
DUPTYPE_FIRST_OCCURRENCE 10096 6 10016 50 2258875 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_WITHIN_SAME_TREE -10096 6 10016 50 2259799 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_WITHIN_SAME_TREE -10096 7 10016 50 2385899 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.js
DUPTYPE_WITHIN_SAME_TREE -10096 7 10016 50 2392409 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/jquery.tinymce.08b692723d14.js
DUPTYPE_FIRST_OCCURRENCE 14817 8 10032 50 2797465 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.25ecb3b571f5.html
DUPTYPE_WITHIN_SAME_TREE -14817 8 10032 50 2794283 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.html
DUPTYPE_FIRST_OCCURRENCE 2086 4 10039 50 2800691 1 /openedx/staticfiles/studio/js/views/modals/edit_xblock.ac6051bacb25.js
DUPTYPE_WITHIN_SAME_TREE -2086 4 10039 50 2796269 1 /openedx/staticfiles/studio/js/views/modals/edit_xblock.js
DUPTYPE_FIRST_OCCURRENCE 10272 4 10049 50 2258989 1 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_WITHIN_SAME_TREE -10272 4 10049 50 2259925 1 /openedx/staticfiles/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_WITHIN_SAME_TREE -10272 5 10049 50 2386092 1 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.js
DUPTYPE_WITHIN_SAME_TREE -10272 5 10049 50 2392434 1 /openedx/staticfiles/studio/js/vendor/jQuery-File-Upload/js/jquery.iframe-transport.487d5e5434be.js
DUPTYPE_FIRST_OCCURRENCE 12487 6 10053 50 2793672 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.jsx
DUPTYPE_WITHIN_SAME_TREE -12487 6 10053 50 2797710 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Modal/Modal.test.62b713884845.jsx
DUPTYPE_FIRST_OCCURRENCE 10525 5 10056 50 2386384 1 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_WITHIN_SAME_TREE -10525 5 10056 50 2385553 1 /openedx/staticfiles/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10525 6 10056 50 2799882 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.7955ae76c442.properties
DUPTYPE_WITHIN_SAME_TREE -10525 6 10056 50 2795418 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/kn/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10613 5 10070 50 2385639 1 /openedx/staticfiles/js/vendor/pdfjs/locale/bn-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10613 5 10070 50 2386427 1 /openedx/staticfiles/js/vendor/pdfjs/locale/bn-IN/viewer.d16947abc336.properties
DUPTYPE_WITHIN_SAME_TREE -10613 6 10070 50 2795504 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bn-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10613 6 10070 50 2799925 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bn-IN/viewer.d16947abc336.properties
DUPTYPE_FIRST_OCCURRENCE 10647 5 10079 50 2385673 1 /openedx/staticfiles/js/vendor/pdfjs/locale/or/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10647 5 10079 50 2386444 1 /openedx/staticfiles/js/vendor/pdfjs/locale/or/viewer.88edf8ea34a7.properties
DUPTYPE_WITHIN_SAME_TREE -10647 6 10079 50 2795538 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/or/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10647 6 10079 50 2799942 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/or/viewer.88edf8ea34a7.properties
DUPTYPE_FIRST_OCCURRENCE 10645 5 10094 50 2386443 1 /openedx/staticfiles/js/vendor/pdfjs/locale/km/viewer.46eea3ae86a2.properties
DUPTYPE_WITHIN_SAME_TREE -10645 5 10094 50 2385671 1 /openedx/staticfiles/js/vendor/pdfjs/locale/km/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10645 6 10094 50 2799941 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/km/viewer.46eea3ae86a2.properties
DUPTYPE_WITHIN_SAME_TREE -10645 6 10094 50 2795536 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/km/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 7692 2 10106 50 2529868 1 /openedx/staticfiles/images/programs/professional-certificate-program-details.ab510074ab47.svg
DUPTYPE_WITHIN_SAME_TREE -7692 2 10106 50 2523428 1 /openedx/staticfiles/images/programs/professional-certificate-program-details.svg
DUPTYPE_FIRST_OCCURRENCE 17045 3 10108 50 2793018 1 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/cohort-form.underscore
DUPTYPE_WITHIN_SAME_TREE -17045 3 10108 50 2798953 1 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/cohort-form.5055b6330c2f.underscore
DUPTYPE_FIRST_OCCURRENCE 13739 2 10115 50 1342851 1 /openedx/staticfiles/vendor/jsme/JSME_test.bfcdb51f4f8c.html
DUPTYPE_WITHIN_SAME_TREE -13739 2 10115 50 1331682 1 /openedx/staticfiles/vendor/jsme/JSME_test.html
DUPTYPE_WITHIN_SAME_TREE -13739 3 10115 50 1481168 1 /openedx/staticfiles/studio/vendor/jsme/JSME_test.bfcdb51f4f8c.html
DUPTYPE_WITHIN_SAME_TREE -13739 3 10115 50 1465726 1 /openedx/staticfiles/studio/vendor/jsme/JSME_test.html
DUPTYPE_FIRST_OCCURRENCE 1809 3 10119 50 2259346 1 /openedx/staticfiles/studio/js/models/xblock_info.js
DUPTYPE_WITHIN_SAME_TREE -1809 3 10119 50 2265173 1 /openedx/staticfiles/studio/js/models/xblock_info.e90f84c64400.js
DUPTYPE_FIRST_OCCURRENCE 7315 6 10121 50 2797922 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/he/LC_MESSAGES/text.857ddb16b5bd.mo
DUPTYPE_WITHIN_SAME_TREE -7315 6 10121 50 2795302 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/he/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -7315 7 10121 50 2915296 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/he/LC_MESSAGES/text.857ddb16b5bd.mo
DUPTYPE_WITHIN_SAME_TREE -7315 7 10121 50 2912827 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/he/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 11098 2 10134 50 2788552 1 /openedx/staticfiles/js/instructor_dashboard/ecommerce.js
DUPTYPE_WITHIN_SAME_TREE -11098 2 10134 50 2799192 1 /openedx/staticfiles/js/instructor_dashboard/ecommerce.e960d0454b76.js
DUPTYPE_FIRST_OCCURRENCE 11658 1 10174 50 2799802 1 /openedx/staticfiles/paragon/LICENSE.2ee41112a44f
DUPTYPE_WITHIN_SAME_TREE -11658 1 10174 50 2793254 1 /openedx/staticfiles/paragon/LICENSE
DUPTYPE_WITHIN_SAME_TREE -11658 4 10174 50 2798483 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/LICENSE.2ee41112a44f
DUPTYPE_WITHIN_SAME_TREE -11658 4 10174 50 2793513 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/LICENSE
DUPTYPE_WITHIN_SAME_TREE -11658 4 10174 50 2798631 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/LICENSE.2ee41112a44f
DUPTYPE_WITHIN_SAME_TREE -11658 4 10174 50 2794064 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/LICENSE
DUPTYPE_FIRST_OCCURRENCE 7338 6 10186 50 2795325 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -7338 6 10186 50 2797933 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/fr_CA/LC_MESSAGES/text.68a81c02e572.po
DUPTYPE_WITHIN_SAME_TREE -7338 7 10186 50 2912850 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/fr_CA/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -7338 7 10186 50 2915307 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/fr_CA/LC_MESSAGES/text.68a81c02e572.po
DUPTYPE_FIRST_OCCURRENCE 17367 2 10245 50 2793188 1 /openedx/staticfiles/course_search/js/course_search_factory.js
DUPTYPE_WITHIN_SAME_TREE -17367 2 10245 50 2799549 1 /openedx/staticfiles/course_search/js/course_search_factory.26a9d7197c46.js
DUPTYPE_FIRST_OCCURRENCE 9799 2 10288 50 2003735 1 /openedx/staticfiles/js/vendor/jasmine-imagediff.js
DUPTYPE_WITHIN_SAME_TREE -9799 2 10288 50 2008942 1 /openedx/staticfiles/js/vendor/jasmine-imagediff.ba46a5848b13.js
DUPTYPE_WITHIN_SAME_TREE -9799 3 10288 50 1728573 1 /openedx/staticfiles/studio/js/vendor/jasmine-imagediff.js
DUPTYPE_WITHIN_SAME_TREE -9799 3 10288 50 1740611 1 /openedx/staticfiles/studio/js/vendor/jasmine-imagediff.ba46a5848b13.js
DUPTYPE_FIRST_OCCURRENCE 10877 3 10297 50 2386474 1 /openedx/staticfiles/js/capa/drag_and_drop/config_parser.67491ef843de.js
DUPTYPE_WITHIN_SAME_TREE -10877 3 10297 50 2385717 1 /openedx/staticfiles/js/capa/drag_and_drop/config_parser.js
DUPTYPE_WITHIN_SAME_TREE -10877 4 10297 50 1884287 1 /openedx/staticfiles/studio/js/capa/drag_and_drop/config_parser.67491ef843de.js
DUPTYPE_WITHIN_SAME_TREE -10877 4 10297 50 1878649 1 /openedx/staticfiles/studio/js/capa/drag_and_drop/config_parser.js
DUPTYPE_FIRST_OCCURRENCE 7331 6 10322 50 2797929 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/es_419/LC_MESSAGES/text.25c188534c7f.po
DUPTYPE_WITHIN_SAME_TREE -7331 6 10322 50 2795317 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/es_419/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -7331 7 10322 50 2915303 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/es_419/LC_MESSAGES/text.25c188534c7f.po
DUPTYPE_WITHIN_SAME_TREE -7331 7 10322 50 2912842 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/es_419/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 16255 5 10333 50 2794655 1 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/src/collapse.js
DUPTYPE_WITHIN_SAME_TREE -16255 5 10333 50 2798245 1 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/src/collapse.c8d6e16d0a73.js
DUPTYPE_FIRST_OCCURRENCE 12872 2 10340 50 2794923 1 /openedx/staticfiles/admin/css/widgets.css
DUPTYPE_WITHIN_SAME_TREE -12872 3 10340 50 2796735 1 /openedx/staticfiles/studio/admin/css/widgets.css
DUPTYPE_FIRST_OCCURRENCE 14201 4 10372 50 2793905 1 /openedx/staticfiles/studio-frontend/src/components/AssetsStatusAlert/AssetsStatusAlert.test.jsx
DUPTYPE_WITHIN_SAME_TREE -14201 4 10372 50 2798542 1 /openedx/staticfiles/studio-frontend/src/components/AssetsStatusAlert/AssetsStatusAlert.test.8a3a0090bf87.jsx
DUPTYPE_FIRST_OCCURRENCE 9124 3 10383 50 1883394 1 /openedx/staticfiles/js/src/lms/oa_course_items_listing.492d1c7f613e.js
DUPTYPE_WITHIN_SAME_TREE -9124 3 10383 50 1878383 1 /openedx/staticfiles/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -9124 4 10383 50 2530421 1 /openedx/staticfiles/studio/js/src/lms/oa_course_items_listing.492d1c7f613e.js
DUPTYPE_WITHIN_SAME_TREE -9124 4 10383 50 2523856 1 /openedx/staticfiles/studio/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -9124 7 10383 50 2797553 1 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.492d1c7f613e.js
DUPTYPE_WITHIN_SAME_TREE -9124 7 10383 50 2795241 1 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -9124 8 10383 50 2265071 1 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.492d1c7f613e.js
DUPTYPE_WITHIN_SAME_TREE -9124 8 10383 50 2259416 1 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.js
DUPTYPE_FIRST_OCCURRENCE 9299 3 10444 50 2529848 1 /openedx/staticfiles/js/certificates/views/certificate_bulk_whitelist.14fd3e5bcbdc.js
DUPTYPE_WITHIN_SAME_TREE -9299 3 10444 50 2523622 1 /openedx/staticfiles/js/certificates/views/certificate_bulk_whitelist.js
DUPTYPE_FIRST_OCCURRENCE 10572 5 10452 50 2385599 1 /openedx/staticfiles/js/vendor/pdfjs/locale/ta/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10572 5 10452 50 2386407 1 /openedx/staticfiles/js/vendor/pdfjs/locale/ta/viewer.0a913a034849.properties
DUPTYPE_WITHIN_SAME_TREE -10572 6 10452 50 2795464 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10572 6 10452 50 2799905 1 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ta/viewer.0a913a034849.properties
DUPTYPE_FIRST_OCCURRENCE 12595 8 10479 50 2797389 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.e25e3f304e43.html
DUPTYPE_WITHIN_SAME_TREE -12595 8 10479 50 2793750 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Table/README.md.html
DUPTYPE_FIRST_OCCURRENCE 16389 3 10539 50 2799158 1 /openedx/staticfiles/rest_framework/docs/js/api.c9743eab7a4f.js
DUPTYPE_WITHIN_SAME_TREE -16389 3 10539 50 2794976 1 /openedx/staticfiles/rest_framework/docs/js/api.js
DUPTYPE_FIRST_OCCURRENCE 16530 2 10559 50 2792762 1 /openedx/staticfiles/templates/calculator/toggle_calculator.html
DUPTYPE_WITHIN_SAME_TREE -16530 2 10559 50 2799305 1 /openedx/staticfiles/templates/calculator/toggle_calculator.d4f3bb75cd80.html
DUPTYPE_FIRST_OCCURRENCE 11889 3 10585 50 2798898 1 /openedx/staticfiles/teams/js/views/edit_team.444c60e9192f.js
DUPTYPE_WITHIN_SAME_TREE -11889 3 10585 50 2792408 1 /openedx/staticfiles/teams/js/views/edit_team.js
DUPTYPE_FIRST_OCCURRENCE 12670 8 10608 50 2797428 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Fieldset/index.jsx.b7d70dfa6b42.html
DUPTYPE_WITHIN_SAME_TREE -12670 8 10608 50 2793802 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Fieldset/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 14887 8 10608 50 2797501 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Fieldset/index.jsx.1b1bc815b308.html
DUPTYPE_WITHIN_SAME_TREE -14887 8 10608 50 2794331 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Fieldset/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 7288 5 10698 50 2798434 1 /openedx/staticfiles/xblock/resources/poll/public/js/poll.e18539ad9bbc.js
DUPTYPE_WITHIN_SAME_TREE -7288 5 10698 50 2795149 1 /openedx/staticfiles/xblock/resources/poll/public/js/poll.js
DUPTYPE_WITHIN_SAME_TREE -7288 6 10698 50 2915345 1 /openedx/staticfiles/studio/xblock/resources/poll/public/js/poll.e18539ad9bbc.js
DUPTYPE_WITHIN_SAME_TREE -7288 6 10698 50 2910313 1 /openedx/staticfiles/studio/xblock/resources/poll/public/js/poll.js
DUPTYPE_FIRST_OCCURRENCE 12876 2 10704 50 2799661 1 /openedx/staticfiles/admin/css/widgets.6e3d90f17aad.css
DUPTYPE_WITHIN_SAME_TREE -12876 2 10704 50 2799660 1 /openedx/staticfiles/admin/css/widgets.a7251c097987.css
DUPTYPE_FIRST_OCCURRENCE 11170 3 10724 50 2798821 1 /openedx/staticfiles/js/i18n/ne/djangojs.cbd57a157664.js
DUPTYPE_WITHIN_SAME_TREE -11170 3 10724 50 2790047 1 /openedx/staticfiles/js/i18n/ne/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -11170 4 10724 50 2800739 1 /openedx/staticfiles/studio/js/i18n/ne/djangojs.cbd57a157664.js
DUPTYPE_WITHIN_SAME_TREE -11170 4 10724 50 2796385 1 /openedx/staticfiles/studio/js/i18n/ne/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 7322 6 10761 50 2797926 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ar/LC_MESSAGES/text.d197251d3c30.mo
DUPTYPE_WITHIN_SAME_TREE -7322 6 10761 50 2795310 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -7322 7 10761 50 2915300 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ar/LC_MESSAGES/text.d197251d3c30.mo
DUPTYPE_WITHIN_SAME_TREE -7322 7 10761 50 2912835 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 17319 2 10762 50 2799534 1 /openedx/staticfiles/templates/courseware/courseware.51c43841e35e.html
DUPTYPE_WITHIN_SAME_TREE -17319 2 10762 50 2793171 1 /openedx/staticfiles/templates/courseware/courseware.html
DUPTYPE_FIRST_OCCURRENCE 7753 1 10796 50 1878287 1 /openedx/staticfiles/images/opencourseware.png
DUPTYPE_WITHIN_SAME_TREE -7753 1 10796 50 1883576 1 /openedx/staticfiles/images/opencourseware.166b4100e393.png
DUPTYPE_FIRST_OCCURRENCE 14528 6 10801 50 2797744 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/index.7d2d53ba9e74.jsx
DUPTYPE_WITHIN_SAME_TREE -14528 6 10801 50 2794102 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Pagination/index.jsx
DUPTYPE_FIRST_OCCURRENCE 4491 3 10802 50 2800928 1 /openedx/staticfiles/studio/admin/css/widgets.a7251c097987.css
DUPTYPE_WITHIN_SAME_TREE -4491 3 10802 50 2800929 1 /openedx/staticfiles/studio/admin/css/widgets.af013740a5d0.css
DUPTYPE_FIRST_OCCURRENCE 14717 6 10819 50 2794211 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Modal/Modal.test.jsx
DUPTYPE_WITHIN_SAME_TREE -14717 6 10819 50 2797833 1 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Modal/Modal.test.98e8018285b8.jsx
DUPTYPE_FIRST_OCCURRENCE 12279 6 10828 50 2797611 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Pagination/index.d1c4ea6e9117.jsx
DUPTYPE_WITHIN_SAME_TREE -12279 6 10828 50 2793551 1 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Pagination/index.jsx
DUPTYPE_FIRST_OCCURRENCE 9886 7 10839 50 2259674 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/codemirror/LICENSE.4df55fc1c403.txt
DUPTYPE_WITHIN_SAME_TREE -9886 7 10839 50 2258784 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/codemirror/LICENSE.txt
DUPTYPE_WITHIN_SAME_TREE -9886 8 10839 50 2004568 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/codemirror/LICENSE.4df55fc1c403.txt
DUPTYPE_WITHIN_SAME_TREE -9886 8 10839 50 2004007 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/codemirror/LICENSE.txt
DUPTYPE_FIRST_OCCURRENCE 10699 4 10848 50 2259948 1 /openedx/staticfiles/js/vendor/CodeMirror/addons/xml.4286adeda811.js
DUPTYPE_WITHIN_SAME_TREE -10699 4 10848 50 2259162 1 /openedx/staticfiles/js/vendor/CodeMirror/addons/xml.js
DUPTYPE_WITHIN_SAME_TREE -10699 5 10848 50 2530342 1 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/xml.4286adeda811.js
DUPTYPE_WITHIN_SAME_TREE -10699 5 10848 50 2523815 1 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/xml.js
DUPTYPE_FIRST_OCCURRENCE 7164 6 10849 50 2797889 1 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/text.a7753c02f431.mo
DUPTYPE_WITHIN_SAME_TREE -7164 6 10849 50 2795107 1 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -7164 7 10849 50 2915176 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/text.a7753c02f431.mo
DUPTYPE_WITHIN_SAME_TREE -7164 7 10849 50 2910271 1 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 10031 7 10859 50 2259714 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Node.91c552a5e906.js
DUPTYPE_WITHIN_SAME_TREE -10031 7 10859 50 2258893 1 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/html/Node.js
DUPTYPE_WITHIN_SAME_TREE -10031 8 10859 50 2392304 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Node.91c552a5e906.js
DUPTYPE_WITHIN_SAME_TREE -10031 8 10859 50 2385917 1 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/html/Node.js
DUPTYPE_FIRST_OCCURRENCE 7287 5 10863 50 2795148 1 /openedx/staticfiles/xblock/resources/poll/public/js/poll_edit.js
DUPTYPE_WITHIN_SAME_TREE -7287 5 10863 50 2798433 1 /openedx/staticfiles/xblock/resources/poll/public/js/poll_edit.a2f963f1a8d0.js
DUPTYPE_WITHIN_SAME_TREE -7287 6 10863 50 2910312 1 /openedx/staticfiles/studio/xblock/resources/poll/public/js/poll_edit.js
DUPTYPE_WITHIN_SAME_TREE -7287 6 10863 50 2915344 1 /openedx/staticfiles/studio/xblock/resources/poll/public/js/poll_edit.a2f963f1a8d0.js
DUPTYPE_FIRST_OCCURRENCE 7335 6 10907 50 2795321 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -7335 6 10907 50 2797931 1 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.bfa5d737e7fd.po
DUPTYPE_WITHIN_SAME_TREE -7335 7 10907 50 2912846 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -7335 7 10907 50 2915305 1 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ja_JP/LC_MESSAGES/text.bfa5d737e7fd.po
DUPTYPE_FIRST_OCCURRENCE 1999 3 10918 50 2386145 1 /openedx/staticfiles/studio/js/views/xblock.js
DUPTYPE_WITHIN_SAME_TREE -1999 3 10918 50 2392483 1 /openedx/staticfiles/studio/js/views/xblock.e2ef7ec6a3dc.js
